#1
double initialDate(1,6)   # Meteo initial date
2010 1 1 0 0 0

double ambient(8760,10) # TMY NREL NSRDB time DNI GHI DHI Tamb WindSpeed WindDir RH Preassure DewPoint
860400.0	973.00	759.00	90.00	295.65	5.70	145.00	0.35	100900.00	279.65
864000.0	1019.00	941.00	96.00	299.65	4.90	146.00	0.26	100900.00	278.45
867600.0	1043.00	1067.00	98.00	302.05	4.50	149.00	0.20	100800.00	277.25
871200.0	1055.00	1132.00	100.00	303.95	4.30	156.00	0.17	100700.00	276.05
874800.0	1055.00	1127.00	99.00	305.25	4.30	165.00	0.15	100600.00	275.15
878400.0	1041.00	1052.00	96.00	305.85	4.50	172.00	0.14	100600.00	274.55
882000.0	1012.00	914.00	91.00	305.85	4.80	177.00	0.13	100500.00	274.45
885600.0	965.00	728.00	85.00	305.15	5.20	181.00	0.14	100500.00	274.55
889200.0	881.00	504.00	74.00	303.85	5.50	183.00	0.16	100500.00	274.95
892800.0	727.00	270.00	59.00	301.65	5.60	184.00	0.19	100600.00	275.65
896400.0	359.00	62.00	31.00	298.95	5.40	181.00	0.23	100700.00	276.65
900000.0	0.00	0.00	0.00	296.95	5.30	171.00	0.29	100800.00	277.85
903600.0	0.00	0.00	0.00	295.65	4.90	160.00	0.32	100800.00	278.25
907200.0	0.00	0.00	0.00	294.45	4.40	149.00	0.34	100800.00	278.25
910800.0	0.00	0.00	0.00	293.25	4.10	136.00	0.37	100800.00	278.15
914400.0	0.00	0.00	0.00	292.25	3.80	125.00	0.40	100800.00	278.35
918000.0	0.00	0.00	0.00	291.25	3.60	117.00	0.43	100800.00	278.65
921600.0	0.00	0.00	0.00	290.35	3.60	113.00	0.47	100800.00	278.95
925200.0	0.00	0.00	0.00	289.45	3.70	110.00	0.51	100700.00	279.35
928800.0	0.00	0.00	0.00	288.75	3.90	107.00	0.55	100700.00	279.85
932400.0	0.00	0.00	0.00	288.75	4.30	103.00	0.57	100700.00	280.25
936000.0	447.00	84.00	34.00	290.45	5.10	98.00	0.52	100800.00	280.55
939600.0	760.00	298.00	59.00	293.55	5.20	93.00	0.42	100800.00	280.15
943200.0	897.00	532.00	74.00	297.15	4.30	89.00	0.31	100800.00	279.15
946800.0	971.00	750.00	84.00	298.95	3.80	87.00	0.25	100800.00	277.25
950400.0	1014.00	931.00	91.00	303.35	2.70	88.00	0.17	100700.00	275.75
954000.0	1040.00	1060.00	95.00	305.55	2.40	94.00	0.14	100600.00	275.25
957600.0	1052.00	1125.00	97.00	307.25	2.30	105.00	0.13	100500.00	274.65
961200.0	1051.00	1120.00	96.00	308.35	2.20	116.00	0.11	100400.00	274.05
964800.0	1038.00	1046.00	93.00	308.95	2.30	128.00	0.11	100300.00	273.65
968400.0	1005.00	910.00	93.00	309.05	2.50	139.00	0.10	100200.00	273.35
972000.0	944.00	722.00	93.00	308.65	2.70	149.00	0.10	100100.00	273.15
975600.0	858.00	500.00	81.00	307.55	3.00	155.00	0.11	100100.00	273.05
979200.0	696.00	266.00	64.00	305.15	2.60	156.00	0.13	100200.00	273.15
982800.0	323.00	60.00	32.00	301.85	2.00	148.00	0.16	100200.00	273.55
986400.0	0.00	0.00	0.00	299.75	2.10	130.00	0.19	100300.00	274.15
990000.0	0.00	0.00	0.00	298.45	2.30	111.00	0.22	100300.00	275.05
993600.0	0.00	0.00	0.00	297.35	2.50	96.00	0.24	100300.00	275.65
997200.0	0.00	0.00	0.00	296.55	2.80	84.00	0.26	100300.00	275.85
